konteks	masalah sistem knalpot	masalah transmisi	masalah suspensi	gangguan listrik	masalah sistem bahan bakar	masalah kemudi	masalah ban	masalah mesin	kegagalan rem	masalah sistem pendingin	kerusakan aksesoris interior eksterior
stabilizerbosh link stabilizer sistem kemudi kendara fungsi atur arah kendara belok roda setir mobil komponen sistem kemudi mudah kemudi belok posisi roda gejala indikasi setir mobil tarik salah sisi setir mobil asa berat susah kontrol setir mobil lari kiri kanan suara dengung pekik laju cepat rendah selaras alignment ban sesuai rusa bengkok komponen setir sistem power steering alami sumbat seal rusak ban beda ukur kempes oli power steering tangki pompa oli optimal sumbat pompa oli jarang ganti kotor oli sesuai rekomendasi rusa understeel kaki kaki roda ban mobil aus seteering gear linkage joint aus pasang linkage bracket longgar bantal roda longgar setel rem sesuai stir stabilizer pasang as spooring balancing ban liput aus rata bocor ban rusa sidewall ban akibat tahan ban turun celaka akibat hilang traksi gagal ban kendara gejala indikasi getar kendara kemudi telapak ban aus rata mobil boros bahan bakar aus ban rata ubah pegang respons kemudi kendara tarik sisi kondisi muka jalan buruk jalan batu aspal berlobang tekan ban awat ban rutin bersih ban rutin cek tekan angin ban parkir terik matahari balance roda bagus suspensi fungsi ban lindas benda tajam rem dadak ban spooring balancing stabilizer pasang link stabilizer merek bosh kendara roda	0	0	0	0	0	1	1	0	0	0	0
stabilizerboshing arm besar  fr  r l sistem kemudi kendara fungsi atur arah kendara belok roda setir mobil komponen sistem kemudi mudah kemudi belok posisi roda gejala indikasi setir mobil tarik salah sisi setir mobil asa berat susah kontrol setir mobil lari kiri kanan suara dengung pekik laju cepat rendah selaras alignment ban sesuai rusa bengkok komponen setir sistem power steering alami sumbat seal rusak ban beda ukur kempes oli power steering tangki pompa oli optimal sumbat pompa oli jarang ganti kotor oli sesuai rekomendasi rusa understeel kaki kaki roda ban mobil aus seteering gear linkage joint aus pasang linkage bracket longgar bantal roda longgar setel rem sesuai stir stabilizer pasang as spooring balancing ban liput aus rata bocor ban rusa sidewall ban akibat tahan ban turun celaka akibat hilang traksi gagal ban kendara gejala indikasi getar kendara kemudi telapak ban aus rata mobil boros bahan bakar aus ban rata ubah pegang respons kemudi kendara tarik sisi kondisi muka jalan buruk jalan batu aspal berlobang tekan ban awat ban rutin bersih ban rutin cek tekan angin ban parkir terik matahari balance roda bagus suspensi fungsi ban lindas benda tajam rem dadak ban spooring balancing stabilizer pasang boshing arm sistem suspensi kendara roda kanan kiri	0	0	0	0	0	1	1	0	0	0	0
stabilizerkaret stabil belakang avanza sistem kemudi kendara fungsi atur arah kendara belok roda setir mobil komponen sistem kemudi mudah kemudi belok posisi roda gejala indikasi setir mobil tarik salah sisi setir mobil asa berat susah kontrol setir mobil lari kiri kanan suara dengung pekik laju cepat rendah selaras alignment ban sesuai rusa bengkok komponen setir sistem power steering alami sumbat seal rusak ban beda ukur kempes oli power steering tangki pompa oli optimal sumbat pompa oli jarang ganti kotor oli sesuai rekomendasi rusa understeel kaki kaki roda ban mobil aus seteering gear linkage joint aus pasang linkage bracket longgar bantal roda longgar setel rem sesuai stir stabilizer pasang as spooring balancing ban liput aus rata bocor ban rusa sidewall ban akibat tahan ban turun celaka akibat hilang traksi gagal ban kendara gejala indikasi getar kendara kemudi telapak ban aus rata mobil boros bahan bakar aus ban rata ubah pegang respons kemudi kendara tarik sisi kondisi muka jalan buruk jalan batu aspal berlobang tekan ban awat ban rutin bersih ban rutin cek tekan angin ban parkir terik matahari balance roda bagus suspensi fungsi ban lindas benda tajam rem dadak ban spooring balancing stabilizer pasang karet stabilizer kendara roda merek avanza	0	0	0	0	0	1	1	0	0	0	0
stabilizerkaret stabil r l sistem kemudi kendara fungsi atur arah kendara belok roda setir mobil komponen sistem kemudi mudah kemudi belok posisi roda gejala indikasi setir mobil tarik salah sisi setir mobil asa berat susah kontrol setir mobil lari kiri kanan suara dengung pekik laju cepat rendah selaras alignment ban sesuai rusa bengkok komponen setir sistem power steering alami sumbat seal rusak ban beda ukur kempes oli power steering tangki pompa oli optimal sumbat pompa oli jarang ganti kotor oli sesuai rekomendasi rusa understeel kaki kaki roda ban mobil aus seteering gear linkage joint aus pasang linkage bracket longgar bantal roda longgar setel rem sesuai stir stabilizer pasang as spooring balancing ban liput aus rata bocor ban rusa sidewall ban akibat tahan ban turun celaka akibat hilang traksi gagal ban kendara gejala indikasi getar kendara kemudi telapak ban aus rata mobil boros bahan bakar aus ban rata ubah pegang respons kemudi kendara tarik sisi kondisi muka jalan buruk jalan batu aspal berlobang tekan ban awat ban rutin bersih ban rutin cek tekan angin ban parkir terik matahari balance roda bagus suspensi fungsi ban lindas benda tajam rem dadak ban spooring balancing stabilizer pasang karet stabilizer kendara roda kanan kiri	0	0	0	0	0	1	1	0	0	0	0
stabilizerkaret stabilizer r l sistem kemudi kendara fungsi atur arah kendara belok roda setir mobil komponen sistem kemudi mudah kemudi belok posisi roda gejala indikasi setir mobil tarik salah sisi setir mobil asa berat susah kontrol setir mobil lari kiri kanan suara dengung pekik laju cepat rendah selaras alignment ban sesuai rusa bengkok komponen setir sistem power steering alami sumbat seal rusak ban beda ukur kempes oli power steering tangki pompa oli optimal sumbat pompa oli jarang ganti kotor oli sesuai rekomendasi rusa understeel kaki kaki roda ban mobil aus seteering gear linkage joint aus pasang linkage bracket longgar bantal roda longgar setel rem sesuai stir stabilizer pasang as spooring balancing ban liput aus rata bocor ban rusa sidewall ban akibat tahan ban turun celaka akibat hilang traksi gagal ban kendara gejala indikasi getar kendara kemudi telapak ban aus rata mobil boros bahan bakar aus ban rata ubah pegang respons kemudi kendara tarik sisi kondisi muka jalan buruk jalan batu aspal berlobang tekan ban awat ban rutin bersih ban rutin cek tekan angin ban parkir terik matahari balance roda bagus suspensi fungsi ban lindas benda tajam rem dadak ban spooring balancing stabilizer pasang karet stabilizer kendara roda kanan kiri	0	0	0	0	0	1	1	0	0	0	0
stabilizerlink stabil  fr  r l sistem kemudi kendara fungsi atur arah kendara belok roda setir mobil komponen sistem kemudi mudah kemudi belok posisi roda gejala indikasi setir mobil tarik salah sisi setir mobil asa berat susah kontrol setir mobil lari kiri kanan suara dengung pekik laju cepat rendah selaras alignment ban sesuai rusa bengkok komponen setir sistem power steering alami sumbat seal rusak ban beda ukur kempes oli power steering tangki pompa oli optimal sumbat pompa oli jarang ganti kotor oli sesuai rekomendasi rusa understeel kaki kaki roda ban mobil aus seteering gear linkage joint aus pasang linkage bracket longgar bantal roda longgar setel rem sesuai stir stabilizer pasang as spooring balancing ban liput aus rata bocor ban rusa sidewall ban akibat tahan ban turun celaka akibat hilang traksi gagal ban kendara gejala indikasi getar kendara kemudi telapak ban aus rata mobil boros bahan bakar aus ban rata ubah pegang respons kemudi kendara tarik sisi kondisi muka jalan buruk jalan batu aspal berlobang tekan ban awat ban rutin bersih ban rutin cek tekan angin ban parkir terik matahari balance roda bagus suspensi fungsi ban lindas benda tajam rem dadak ban spooring balancing stabilizer pasang link stabilizer sistem suspensi kendara roda kanan kiri	0	0	0	0	0	1	1	0	0	0	0
stabilizerlink stabil r l sistem kemudi kendara fungsi atur arah kendara belok roda setir mobil komponen sistem kemudi mudah kemudi belok posisi roda gejala indikasi setir mobil tarik salah sisi setir mobil asa berat susah kontrol setir mobil lari kiri kanan suara dengung pekik laju cepat rendah selaras alignment ban sesuai rusa bengkok komponen setir sistem power steering alami sumbat seal rusak ban beda ukur kempes oli power steering tangki pompa oli optimal sumbat pompa oli jarang ganti kotor oli sesuai rekomendasi rusa understeel kaki kaki roda ban mobil aus seteering gear linkage joint aus pasang linkage bracket longgar bantal roda longgar setel rem sesuai stir stabilizer pasang as spooring balancing ban liput aus rata bocor ban rusa sidewall ban akibat tahan ban turun celaka akibat hilang traksi gagal ban kendara gejala indikasi getar kendara kemudi telapak ban aus rata mobil boros bahan bakar aus ban rata ubah pegang respons kemudi kendara tarik sisi kondisi muka jalan buruk jalan batu aspal berlobang tekan ban awat ban rutin bersih ban rutin cek tekan angin ban parkir terik matahari balance roda bagus suspensi fungsi ban lindas benda tajam rem dadak ban spooring balancing stabilizer pasang link stabilizer kendara roda kanan kiri	0	0	0	0	0	1	1	0	0	0	0
stabilizerlink stabilizer  fr  r l sistem kemudi kendara fungsi atur arah kendara belok roda setir mobil komponen sistem kemudi mudah kemudi belok posisi roda gejala indikasi setir mobil tarik salah sisi setir mobil asa berat susah kontrol setir mobil lari kiri kanan suara dengung pekik laju cepat rendah selaras alignment ban sesuai rusa bengkok komponen setir sistem power steering alami sumbat seal rusak ban beda ukur kempes oli power steering tangki pompa oli optimal sumbat pompa oli jarang ganti kotor oli sesuai rekomendasi rusa understeel kaki kaki roda ban mobil aus seteering gear linkage joint aus pasang linkage bracket longgar bantal roda longgar setel rem sesuai stir stabilizer pasang as spooring balancing ban liput aus rata bocor ban rusa sidewall ban akibat tahan ban turun celaka akibat hilang traksi gagal ban kendara gejala indikasi getar kendara kemudi telapak ban aus rata mobil boros bahan bakar aus ban rata ubah pegang respons kemudi kendara tarik sisi kondisi muka jalan buruk jalan batu aspal berlobang tekan ban awat ban rutin bersih ban rutin cek tekan angin ban parkir terik matahari balance roda bagus suspensi fungsi ban lindas benda tajam rem dadak ban spooring balancing stabilizer pasang link stabilizer sistem suspensi kendara roda kanan kiri	0	0	0	0	0	1	1	0	0	0	0
stirsarung setir mobil sistem kemudi kendara fungsi atur arah kendara belok roda setir mobil komponen sistem kemudi mudah kemudi belok posisi roda gejala indikasi setir mobil tarik salah sisi setir mobil asa berat susah kontrol setir mobil lari kiri kanan suara dengung pekik laju cepat rendah selaras alignment ban sesuai rusa bengkok komponen setir sistem power steering alami sumbat seal rusak ban beda ukur kempes oli power steering tangki pompa oli optimal sumbat pompa oli jarang ganti kotor oli sesuai rekomendasi rusa understeel kaki kaki roda ban mobil aus seteering gear linkage joint aus pasang linkage bracket longgar bantal roda longgar setel rem sesuai stir stabilizer pasang as spooring balancing sarung setir kendara roda	0	0	0	0	0	1	0	0	0	0	0
stirservice racksteer h  cr v gen 3 sistem kemudi kendara fungsi atur arah kendara belok roda setir mobil komponen sistem kemudi mudah kemudi belok posisi roda gejala indikasi setir mobil tarik salah sisi setir mobil asa berat susah kontrol setir mobil lari kiri kanan suara dengung pekik laju cepat rendah selaras alignment ban sesuai rusa bengkok komponen setir sistem power steering alami sumbat seal rusak ban beda ukur kempes oli power steering tangki pompa oli optimal sumbat pompa oli jarang ganti kotor oli sesuai rekomendasi rusa understeel kaki kaki roda ban mobil aus seteering gear linkage joint aus pasang linkage bracket longgar bantal roda longgar setel rem sesuai stir stabilizer pasang as spooring balancing layan awat sistem racksteer kendara roda merek cr gen 3	0	0	0	0	0	1	0	0	0	0	0
transmisiconventer matic transmisi kendara roda kondisi sistem transmisi kendara alami rusa ganggu akibat optimal sistem transmisi kendara fungsi transfer tenaga mesin roda kendara kendara gerak sistem transmisi kendara kendara gerak gerak performa buruk gejala indikasi telat respons injak pedal gas suara dengung berisik sistem transmisi bocor cair transmisi bau bakar cair transmisi warna cair transmisi ubah gelap sulit operasi gigi getar guncang kendara gerak overheat mesin kendara gerak henti tengah jalan lampu indikator transmisi nyala awat ganti cair transmisi overheat mesin kendara bocor sistem transmisi rusa komponen sistem transmisi torque converter kopling bearing salah operasi kendara injak pedal gas cepat ganti gigi umur kendara tua transmisi pasang kopling joint bearing pasang cleaner konverter sistem transmisi matic kendara roda	0	1	0	0	0	0	0	0	0	0	0
velgdop velk variasi rusa aksesoris interior eksterior mobil upa rusa fisik gores lecet pecah eksterior mobil bemper kap mobil grill spakbor pilar pilar cross member interior mobil upa rusa bahan karet plastik kering pengaruh cuaca pudar warna pintu kaca bodi velg wiper packing rangka eksterior jasa dop velg variasi desain kendara roda	0	0	0	0	0	0	0	0	0	0	1
wiperwiper frame less ukuran 14  rusa aksesoris interior eksterior mobil upa rusa fisik gores lecet pecah eksterior mobil bemper kap mobil grill spakbor pilar pilar cross member interior mobil upa rusa bahan karet plastik kering pengaruh cuaca pudar warna pintu kaca bodi velg wiper packing rangka eksterior jasa karet wiper ukur 14 inci kendara roda	0	0	0	0	0	0	0	0	0	0	1
wiperwiper frame less ukuran 26  rusa aksesoris interior eksterior mobil upa rusa fisik gores lecet pecah eksterior mobil bemper kap mobil grill spakbor pilar pilar cross member interior mobil upa rusa bahan karet plastik kering pengaruh cuaca pudar warna pintu kaca bodi velg wiper packing rangka eksterior jasa karet wiper ukur 26 inci kendara roda	0	0	0	0	0	0	0	0	0	0	1
wiperwurth wiper blade ukuran 14  rusa aksesoris interior eksterior mobil upa rusa fisik gores lecet pecah eksterior mobil bemper kap mobil grill spakbor pilar pilar cross member interior mobil upa rusa bahan karet plastik kering pengaruh cuaca pudar warna pintu kaca bodi velg wiper packing rangka eksterior jasa karet wiper merek wurth ukur 14 inci kendara roda	0	0	0	0	0	0	0	0	0	0	1
